om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
623253,2023,08,14,2023-08-14,17:50:00,3,OH,39,0,0,0,0,3000,0,39.4457,-84.4612,39.4383,-84.4382,1.3300,20,1,1,1,17,0,0,0,0
623254,2023,08,14,2023-08-14,22:56:00,3,NC,37,0,1,0,0,5000,0,36.2330,-81.9550,36.2381,-81.9037,2.9600,35,1,1,1,11,189,0,0,0
623255,2023,08,15,2023-08-15,13:35:00,3,TX,48,0,-9,0,0,0,0,25.9475,-97.4390,25.9475,-97.4382,0.0400,10,1,1,1,61,0,0,0,0
623256,2023,08,15,2023-08-15,13:50:00,3,TX,48,0,-9,0,0,0,0,26.4962,-97.6887,26.4956,-97.6890,0.0500,10,1,1,1,489,0,0,0,0
623257,2023,08,16,2023-08-16,07:55:00,3,FL,12,0,0,0,0,0,0,24.5471,-81.7867,24.5471,-81.7867,0.0100,20,1,1,1,87,0,0,0,0
623258,2023,08,18,2023-08-18,05:53:00,3,CT,09,0,1,0,0,30000,0,41.6914,-72.1191,41.7078,-72.0798,2.7000,200,1,1,1,15,0,0,0,0
623259,2023,08,18,2023-08-18,06:40:00,3,RI,44,0,2,1,0,250000,0,41.7987,-71.5741,41.8735,-71.4353,9.1000,250,1,1,1,7,0,0,0,0
623260,2023,08,18,2023-08-18,07:07:00,3,MA,25,0,1,0,0,30000,0,41.9418,-71.3813,41.9923,-71.2522,7.6000,80,1,1,1,5,0,0,0,0
623261,2023,08,18,2023-08-18,07:37:00,3,MA,25,0,0,0,0,3000,0,42.1146,-71.0730,42.1157,-71.0703,0.1000,35,1,1,1,21,0,0,0,0
623262,2023,08,18,2023-08-18,07:52:00,3,MA,25,0,1,0,0,10000,0,42.1775,-70.9511,42.1815,-70.9526,0.3500,100,1,1,1,21,0,0,0,0
623263,2023,08,22,2023-08-22,10:05:00,3,TX,48,0,0,0,0,5000,0,28.2500,-98.1000,28.2400,-98.1100,0.9200,700,1,1,1,297,0,0,0,0
623264,2023,08,22,2023-08-22,10:57:00,3,TX,48,0,0,0,0,1000,0,28.0055,-97.9344,28.0055,-97.9374,0.1800,30,1,1,1,249,0,0,0,0
623265,2023,08,24,2023-08-24,13:38:00,3,ND,38,0,-9,0,0,0,0,47.9600,-100.8200,47.9612,-100.8028,0.8000,50,1,1,1,49,0,0,0,0
623266,2023,08,24,2023-08-24,13:54:00,3,ND,38,0,-9,0,0,0,0,47.9300,-100.9700,47.9321,-100.9585,0.5500,50,1,1,1,49,0,0,0,0
623267,2023,08,24,2023-08-24,14:55:00,3,FL,12,0,0,0,0,100000,0,26.1455,-81.7563,26.1415,-81.7677,0.7600,50,1,1,1,21,0,0,0,0
623268,2023,08,24,2023-08-24,18:15:00,3,MI,26,0,1,0,0,10000000,0,43.0642,-85.7414,43.0939,-85.5774,8.7000,100,1,1,1,81,0,0,0,0
623269,2023,08,24,2023-08-24,19:29:00,3,MI,26,0,2,4,2,75070000,0,42.6535,-84.3131,42.6464,-84.1219,12.0200,500,1,1,1,65,93,0,0,0
623270,2023,08,24,2023-08-24,20:19:00,3,MI,26,0,0,0,0,100000,0,42.2968,-83.5003,42.2836,-83.4723,1.7000,200,1,1,1,163,0,0,0,0
623271,2023,08,24,2023-08-24,20:23:00,3,MI,26,0,1,0,0,60000,0,42.1983,-83.5074,42.1856,-83.4511,3.0100,200,1,1,1,163,0,0,0,0
623272,2023,08,24,2023-08-24,20:38:00,3,MI,26,0,1,0,0,1000000,0,42.0086,-83.3638,41.9775,-83.2784,4.8800,200,1,1,1,115,0,0,0,0
623273,2023,08,24,2023-08-24,20:39:00,3,MI,26,0,1,0,0,350000,0,42.0661,-83.2927,42.0556,-83.1882,5.4200,200,1,1,1,115,163,0,0,0
623274,2023,08,24,2023-08-24,20:43:00,3,MI,26,0,1,0,0,50000,0,42.0902,-83.2098,42.0806,-83.1851,1.4300,300,1,1,1,163,0,0,0,0
623275,2023,08,24,2023-08-24,21:08:00,3,OH,39,0,1,0,0,35000,0,41.5018,-83.2995,41.4552,-83.2405,4.4900,100,1,1,1,123,143,0,0,0
623276,2023,08,24,2023-08-24,21:46:00,3,OH,39,0,1,0,0,30000,0,41.3952,-82.4364,41.3924,-82.4324,0.2800,100,1,1,1,43,0,0,0,0
623277,2023,08,24,2023-08-24,21:59:00,3,OH,39,0,1,0,0,165000,0,41.5057,-81.6394,41.5032,-81.6246,0.7900,150,1,1,1,35,0,0,0,0
623278,2023,08,24,2023-08-24,22:00:00,3,OH,39,0,0,0,0,50000,0,41.2790,-82.1210,41.2772,-82.1169,0.2500,50,1,1,1,93,0,0,0,0
623279,2023,08,24,2023-08-24,22:05:00,3,OH,39,0,0,0,0,40000,0,41.1761,-82.2234,41.1644,-82.2095,1.0800,100,1,1,1,93,0,0,0,0
623280,2023,08,24,2023-08-24,22:06:00,3,OH,39,0,1,0,0,200000,0,41.6540,-81.3742,41.6621,-81.3118,3.2700,150,1,1,1,85,0,0,0,0
623281,2023,08,24,2023-08-24,22:07:00,3,OH,39,0,2,0,0,300000,0,41.4285,-81.5144,41.4238,-81.4857,1.5200,100,1,1,1,35,0,0,0,0
623282,2023,08,24,2023-08-24,22:11:00,3,OH,39,0,1,0,0,20000,0,41.1104,-82.1402,41.0950,-82.1190,1.5300,200,1,1,1,103,0,0,0,0
623283,2023,08,24,2023-08-24,22:16:00,3,OH,39,0,1,0,0,85000,0,41.3731,-81.3581,41.3703,-81.3233,1.8100,100,1,1,1,55,0,0,0,0
623284,2023,08,24,2023-08-24,22:18:00,3,OH,39,0,1,0,0,50000,0,41.5602,-81.1791,41.5586,-81.1564,1.1800,175,1,1,1,55,0,0,0,0
623285,2023,08,24,2023-08-24,22:22:00,3,OH,39,0,2,0,0,65000,0,41.4897,-81.0887,41.4833,-81.0784,0.6900,100,1,1,1,55,0,0,0,0
623286,2023,08,24,2023-08-24,22:35:00,3,OH,39,0,0,0,0,35000,0,41.3730,-80.8484,41.3732,-80.8109,1.9400,100,1,1,1,155,0,0,0,0
623287,2023,08,25,2023-08-25,00:28:00,3,PA,42,0,1,0,0,150000,10000,40.0132,-79.6077,39.9660,-79.5078,6.2100,60,1,1,1,51,0,0,0,0
623288,2023,08,25,2023-08-25,00:34:00,3,PA,42,0,2,6,0,850000,10000,39.9574,-79.4664,39.9450,-79.4332,1.9600,300,1,1,1,51,0,0,0,0
623289,2023,08,26,2023-08-26,13:30:00,3,IL,17,0,0,0,0,0,0,40.4694,-90.3946,40.4642,-90.3930,0.3700,20,1,1,1,57,0,0,0,0
623290,2023,08,26,2023-08-26,13:40:00,3,IL,17,0,-9,0,0,0,0,40.4899,-90.4032,40.4828,-90.4007,0.5100,20,1,1,1,57,0,0,0,0
623291,2023,08,30,2023-08-30,05:30:00,3,GA,13,0,0,0,0,0,0,31.1229,-81.5535,31.2161,-81.6761,9.7800,50,1,1,1,127,0,0,0,0
623292,2023,08,30,2023-08-30,05:40:00,3,GA,13,0,1,0,0,0,0,31.1505,-81.4935,31.2530,-81.5505,7.9100,300,1,1,1,127,0,0,0,0
623293,2023,08,30,2023-08-30,06:05:00,3,GA,13,0,1,0,0,0,0,31.1547,-81.4066,31.1591,-81.4079,0.3200,50,1,1,1,127,0,0,0,0
623294,2023,08,30,2023-08-30,08:00:00,3,GA,13,0,0,0,0,0,0,31.9002,-81.4136,31.9052,-81.4205,0.5300,100,1,1,1,179,0,0,0,0
623295,2023,08,30,2023-08-30,10:22:00,3,SC,45,0,0,2,0,0,0,32.9873,-80.0406,32.9875,-80.0410,0.0300,50,1,1,1,15,0,0,0,0
623296,2023,08,30,2023-08-30,12:57:00,3,SC,45,0,1,0,0,0,0,33.9047,-79.9830,33.9082,-79.9949,0.7300,125,1,1,1,27,0,0,0,0
623297,2023,08,30,2023-08-30,13:30:00,3,SC,45,0,0,0,0,0,0,32.8782,-79.7582,32.9152,-79.7754,2.7400,100,1,1,1,19,0,0,0,0
623298,2023,08,30,2023-08-30,14:59:00,3,SC,45,0,1,0,0,0,0,33.1056,-79.7617,33.1273,-79.7813,1.8800,100,1,1,1,15,0,0,0,0
623299,2023,08,30,2023-08-30,16:14:00,3,NC,37,0,0,0,0,0,2000,33.9432,-78.0771,33.9458,-78.0839,0.4300,20,1,1,1,19,0,0,0,0
623300,2023,08,30,2023-08-30,16:45:00,3,NC,37,0,0,0,0,50000,0,33.9601,-78.0811,33.9647,-78.0803,0.3200,20,1,1,1,19,0,0,0,0
623301,2023,08,30,2023-08-30,17:25:00,3,NC,37,0,1,0,0,0,2000,34.1408,-77.9647,34.1443,-77.9655,0.2500,40,1,1,1,19,0,0,0,0
623302,2023,08,30,2023-08-30,17:31:00,3,NC,37,0,1,0,0,0,0,34.0891,-77.8835,34.1101,-77.8925,1.5400,30,1,1,1,129,0,0,0,0
623303,2023,08,30,2023-08-30,20:12:00,3,SC,45,0,0,0,0,0,0,33.8369,-78.6110,33.8564,-78.6268,1.6200,30,1,1,1,51,0,0,0,0
623304,2023,09,02,2023-09-02,10:11:00,3,LA,22,0,0,0,0,21500,0,29.9700,-90.2500,29.9800,-90.2500,0.6900,75,1,1,1,51,0,0,0,0
623305,2023,09,09,2023-09-09,15:30:00,3,AZ,04,0,0,0,0,0,0,34.7400,-112.4500,34.7400,-112.4500,0.1000,10,1,1,1,25,0,0,0,0
623306,2023,09,11,2023-09-11,12:55:00,3,DE,10,0,0,0,0,0,0,38.5741,-75.2194,38.5709,-75.2076,0.7000,370,1,1,1,5,0,0,0,0
623307,2023,09,11,2023-09-11,16:10:00,3,FL,12,0,0,0,0,75000,0,29.8500,-81.5000,29.8500,-81.5000,0.0100,5,1,1,1,109,0,0,0,0
623308,2023,09,13,2023-09-13,14:00:00,3,CT,09,0,1,0,0,6000,0,41.8109,-71.8178,41.8183,-71.7905,1.6100,70,1,1,1,15,0,0,0,0
623309,2023,09,13,2023-09-13,14:20:00,3,RI,44,0,1,0,0,20000,0,41.8586,-71.6736,41.8610,-71.6712,0.2100,70,1,1,1,7,0,0,0,0
623310,2023,09,13,2023-09-13,15:05:00,3,RI,44,0,1,0,0,15000,0,41.9256,-71.4798,41.9275,-71.4765,0.2100,60,1,1,1,7,0,0,0,0
623311,2023,09,13,2023-09-13,15:22:00,3,MA,25,0,0,0,0,5000,0,41.9793,-71.3579,41.9795,-71.3567,0.0700,70,1,1,1,5,0,0,0,0
623312,2023,09,16,2023-09-16,14:14:00,3,TX,48,0,-9,0,0,0,0,26.2937,-97.9141,26.2937,-97.9135,0.0400,10,1,1,1,215,0,0,0,0
623313,2023,09,19,2023-09-19,17:52:00,3,KS,20,0,0,0,0,0,0,38.4589,-99.3959,38.4647,-99.3659,1.6700,25,1,1,1,165,0,0,0,0
623314,2023,09,21,2023-09-21,19:36:00,3,KS,20,0,-9,0,0,0,0,39.9179,-100.0596,39.8940,-99.9790,4.5800,200,1,1,1,137,0,0,0,0
623315,2023,09,22,2023-09-22,16:42:00,3,IA,19,0,-9,0,0,0,0,41.9494,-92.0701,41.9529,-92.0665,0.3100,20,1,1,1,11,0,0,0,0
623316,2023,09,23,2023-09-23,05:37:00,3,NC,37,0,0,0,0,0,0,36.3300,-76.5300,36.3340,-76.5369,0.4800,50,1,1,1,143,0,0,0,0
623317,2023,09,23,2023-09-23,14:54:00,3,SD,46,0,-9,0,0,0,0,44.4170,-96.8430,44.4270,-96.8380,0.7400,20,1,1,1,11,0,0,0,0
623318,2023,09,23,2023-09-23,14:56:00,3,MN,27,0,-9,0,0,0,0,43.8420,-96.0150,43.8420,-96.0150,0.0100,10,1,1,1,105,0,0,0,0
623319,2023,09,23,2023-09-23,15:04:00,3,SD,46,0,-9,0,0,0,0,44.4510,-96.8140,44.4620,-96.8110,0.7800,20,1,1,1,11,0,0,0,0
623320,2023,09,23,2023-09-23,15:14:00,3,MN,27,0,-9,0,0,0,0,45.0800,-96.1100,45.0836,-96.1100,0.2500,25,1,1,1,73,0,0,0,0
623321,2023,09,23,2023-09-23,15:16:00,3,SD,46,0,-9,0,0,0,0,44.4920,-96.7990,44.4920,-96.7990,0.0100,10,1,1,1,11,0,0,0,0
623322,2023,09,23,2023-09-23,15:20:00,3,SD,46,0,0,0,0,0,0,44.6600,-96.8300,44.6600,-96.8300,0.0100,10,1,1,1,39,0,0,0,0
623323,2023,09,23,2023-09-23,15:50:00,3,SD,46,0,-9,0,0,0,0,44.5270,-96.6260,44.5270,-96.6260,0.0100,10,1,1,1,11,0,0,0,0
623324,2023,09,25,2023-09-25,17:10:00,3,WI,55,0,-9,0,0,0,0,42.8112,-89.5603,42.8118,-89.5600,0.0400,25,1,1,1,45,0,0,0,0
623325,2023,09,25,2023-09-25,19:01:00,3,TX,48,0,0,0,0,200000,0,29.0000,-96.6500,28.9900,-96.6500,0.6900,20,1,1,1,239,0,0,0,0
623326,2023,09,26,2023-09-26,14:15:00,3,IA,19,0,-9,0,0,0,0,42.1800,-92.2000,42.1800,-92.2000,0.1000,20,1,1,1,11,0,0,0,0
623327,2023,09,26,2023-09-26,14:40:00,3,FL,12,0,0,0,0,0,0,30.0430,-81.7768,30.0451,-81.7713,0.3600,10,1,1,1,19,0,0,0,0
623328,2023,09,26,2023-09-26,15:05:00,3,FL,12,0,0,0,0,0,0,29.9900,-81.6600,29.9900,-81.6600,0.0100,5,1,1,1,19,0,0,0,0
623329,2023,09,28,2023-09-28,13:40:00,3,OH,39,0,0,0,0,1000,0,40.0632,-83.2430,40.0632,-83.2420,0.0100,25,1,1,1,97,0,0,0,0
623330,2023,09,29,2023-09-29,18:48:00,3,MN,27,0,0,0,0,0,0,45.1051,-93.8302,45.1123,-93.8205,0.6900,25,1,1,1,171,0,0,0,0
623331,2023,10,01,2023-10-01,18:12:00,3,NM,35,0,0,0,0,100000,0,35.7900,-105.2700,35.8000,-105.2500,1.3200,50,1,1,1,47,0,0,0,0
623332,2023,10,03,2023-10-03,14:59:00,3,NE,31,0,0,0,0,225000,0,40.7549,-99.4960,40.7549,-99.4753,1.0800,50,1,1,1,47,0,0,0,0
623333,2023,10,03,2023-10-03,15:25:00,3,KS,20,0,1,0,0,50000,0,39.9875,-99.9263,39.9885,-99.9255,0.0800,30,1,1,1,137,0,0,0,0
623334,2023,10,03,2023-10-03,15:46:00,3,NE,31,0,0,0,0,15000,0,41.0911,-98.9952,41.0939,-98.9845,0.5900,25,1,1,1,163,0,0,0,0
623335,2023,10,03,2023-10-03,15:56:00,3,NE,31,0,0,0,0,1000,0,41.1196,-98.8308,41.1196,-98.8308,0.0100,25,1,1,1,163,0,0,0,0
623336,2023,10,03,2023-10-03,18:39:00,3,NE,31,0,1,0,0,0,0,41.9100,-97.0500,41.9200,-97.0400,0.8600,100,1,1,1,167,0,0,0,0
623337,2023,10,11,2023-10-11,16:40:00,3,WA,53,0,0,0,0,0,1000,45.8755,-122.6892,45.8700,-122.6800,0.5000,100,1,1,1,11,0,0,0,0
623338,2023,10,11,2023-10-11,20:59:00,3,FL,12,0,0,0,0,10000,0,27.2661,-82.3829,27.2686,-82.3822,0.1800,50,1,1,1,115,0,0,0,0
623339,2023,10,11,2023-10-11,22:13:00,3,FL,12,0,0,0,0,50000,0,28.0319,-82.6725,28.0355,-82.6711,0.2600,50,1,1,1,103,0,0,0,0
623340,2023,10,11,2023-10-11,23:47:00,3,FL,12,0,2,0,0,500000,0,28.0030,-82.8285,28.0569,-82.7746,4.9700,300,1,1,1,103,0,0,0,0
623341,2023,10,12,2023-10-12,00:08:00,3,FL,12,0,2,0,0,350000,0,28.8464,-82.6108,28.9158,-82.5630,5.6000,300,1,1,1,17,0,0,0,0
623342,2023,10,12,2023-10-12,00:17:00,3,FL,12,0,0,0,0,2000,0,28.1865,-82.6175,28.1875,-82.6161,0.1100,15,1,1,1,101,0,0,0,0
623343,2023,10,12,2023-10-12,02:30:00,3,FL,12,0,0,0,0,0,0,29.4674,-81.3391,29.5336,-81.1534,12.0700,25,1,1,1,35,0,0,0,0
623344,2023,10,12,2023-10-12,02:40:00,3,FL,12,0,2,0,0,0,0,29.5678,-81.2512,29.5760,-81.2337,1.0000,200,1,1,1,35,0,0,0,0
623345,2023,10,12,2023-10-12,09:34:00,3,FL,12,0,0,0,0,5000,0,27.9163,-82.8303,27.9164,-82.8234,0.4200,15,1,1,1,103,0,0,0,0
623346,2023,10,12,2023-10-12,13:05:00,3,NE,31,0,0,0,0,90000,0,40.5706,-99.5794,40.5946,-99.5650,1.8200,30,1,1,1,137,0,0,0,0
623347,2023,10,12,2023-10-12,13:20:00,3,NE,31,0,-9,0,0,0,0,40.6900,-99.5200,40.6900,-99.5200,0.0100,20,1,1,1,47,0,0,0,0
623348,2023,10,12,2023-10-12,14:39:00,3,KS,20,0,-9,0,0,0,0,39.4776,-98.1799,39.4776,-98.1799,0.0100,20,1,1,1,123,0,0,0,0
623349,2023,10,12,2023-10-12,14:43:00,3,NE,31,0,1,0,0,227000,0,40.3196,-99.0061,40.3968,-98.9432,6.2900,75,1,1,1,61,99,0,0,0
623350,2023,10,12,2023-10-12,15:43:00,3,NE,31,0,0,0,0,0,50000,40.6672,-98.5528,40.6852,-98.5516,1.2500,170,1,1,1,1,0,0,0,0
623351,2023,10,12,2023-10-12,16:04:00,3,NE,31,0,-9,0,0,0,0,40.7327,-98.3940,40.7327,-98.3940,0.0100,20,1,1,1,79,0,0,0,0
623352,2023,10,13,2023-10-13,13:12:00,3,IA,19,0,-9,0,0,0,0,42.5469,-94.3852,42.5503,-94.3863,0.2400,25,1,1,1,187,0,0,0,0
623353,2023,10,13,2023-10-13,15:09:00,3,IA,19,0,0,0,0,1000,0,41.6785,-93.0129,41.6874,-93.0097,0.6400,80,1,1,1,99,0,0,0,0
623354,2023,10,13,2023-10-13,17:08:00,3,IL,17,0,1,1,0,0,0,39.9548,-90.6636,39.9585,-90.6578,0.4200,25,1,1,1,9,0,0,0,0
623355,2023,10,25,2023-10-25,15:58:00,3,OK,40,0,0,0,0,0,0,34.5800,-97.2060,34.5800,-97.2060,0.3000,20,1,1,1,49,0,0,0,0
623356,2023,10,25,2023-10-25,17:30:00,3,OK,40,0,0,0,0,0,0,35.3810,-96.7910,35.3860,-96.7850,0.5000,20,1,1,1,125,0,0,0,0
623357,2023,10,26,2023-10-26,05:35:00,3,TX,48,0,0,0,0,0,5000,29.2796,-97.9853,29.3663,-97.9825,5.9900,50,1,1,1,493,0,0,0,0
623358,2023,10,26,2023-10-26,07:01:00,3,TX,48,0,0,0,0,0,250000,29.4195,-98.4692,29.4904,-98.4419,5.1700,150,1,1,1,29,0,0,0,0
623359,2023,10,26,2023-10-26,07:05:00,3,TX,48,0,0,0,0,0,0,29.9595,-97.7086,29.9665,-97.7076,0.4900,10,1,1,1,55,0,0,0,0
623360,2023,10,26,2023-10-26,07:39:00,3,TX,48,0,0,0,0,0,20000,29.5774,-98.2526,29.6055,-98.2432,2.0200,100,1,1,1,187,0,0,0,0
623361,2023,10,26,2023-10-26,08:12:00,3,TX,48,0,0,0,0,0,2000,29.8448,-98.1193,29.8461,-98.1146,0.3000,30,1,1,1,91,0,0,0,0
623362,2023,10,28,2023-10-28,15:54:00,3,TX,48,0,-9,0,0,0,0,31.5700,-96.8900,31.5700,-96.8900,0.0100,3,1,1,1,309,0,0,0,0
623363,2023,11,05,2023-11-05,14:59:00,3,OR,41,0,0,0,0,0,0,44.3983,-118.9123,44.3995,-118.9080,0.2300,75,1,1,1,23,0,0,0,0
623364,2023,11,15,2023-11-15,05:27:00,3,FL,12,0,0,0,0,1500,0,24.6918,-81.3726,24.6936,-81.3730,0.1300,70,1,1,1,87,0,0,0,0
623365,2023,11,19,2023-11-19,10:39:00,3,AZ,04,0,1,0,0,0,0,34.2510,-111.2720,34.2510,-111.2300,2.4000,100,1,1,1,7,0,0,0,0
623366,2023,11,20,2023-11-20,14:32:00,3,LA,22,0,1,0,0,100000,0,31.4099,-93.0282,31.4526,-92.8881,8.7700,150,1,1,1,69,0,0,0,0
623367,2023,11,20,2023-11-20,17:17:00,3,LA,22,0,0,0,0,0,0,31.1047,-92.8845,31.1109,-92.8617,1.4200,75,1,1,1,115,0,0,0,0
623368,2023,11,20,2023-11-20,17:58:00,3,LA,22,0,0,0,0,0,0,31.1975,-92.5551,31.1946,-92.5073,2.8300,75,1,1,1,79,0,0,0,0
623369,2023,11,20,2023-11-20,18:01:00,3,MS,28,0,1,0,0,60000,0,32.6040,-89.9400,32.6340,-89.9240,2.2900,350,1,1,1,89,0,0,0,0
623370,2023,11,20,2023-11-20,18:29:00,3,MS,28,0,1,0,0,300000,0,31.6810,-90.3500,31.7101,-90.2002,9.0400,100,1,1,1,85,77,0,0,0
623371,2023,11,20,2023-11-20,18:36:00,3,MS,28,0,0,0,0,1000,0,32.6940,-89.6708,32.7053,-89.6756,0.8300,50,1,1,1,79,0,0,0,0
623372,2023,11,20,2023-11-20,18:36:00,3,MS,28,0,0,0,0,20000,0,31.8603,-90.0208,31.9028,-89.9951,3.3000,75,1,1,1,127,0,0,0,0
623373,2023,11,20,2023-11-20,18:55:00,3,LA,22,0,1,0,0,150000,0,31.1316,-92.0673,31.1570,-91.9070,9.6400,300,1,1,1,9,0,0,0,0
623374,2023,11,20,2023-11-20,19:20:00,3,LA,22,0,1,0,0,250000,0,30.9897,-92.0419,31.0400,-91.7971,14.9100,300,1,1,1,9,0,0,0,0
623375,2023,11,20,2023-11-20,19:35:00,3,LA,22,0,1,0,0,40000,0,31.1800,-91.7200,31.1953,-91.6068,6.7200,300,1,1,1,9,29,0,0,0
623376,2023,11,20,2023-11-20,19:43:00,3,MS,28,0,0,0,0,5000,0,31.8869,-89.7847,31.8893,-89.7825,0.2100,50,1,1,1,127,0,0,0,0
623377,2023,11,20,2023-11-20,20:09:00,3,MS,28,0,1,0,0,500000,0,31.9390,-89.4845,31.9680,-89.4487,2.9400,200,1,1,1,129,0,0,0,0
623378,2023,11,20,2023-11-20,21:22:00,3,MS,28,0,1,0,0,50000,0,31.3862,-90.7459,31.3995,-90.7326,1.2100,100,1,1,1,37,0,0,0,0
623379,2023,11,21,2023-11-21,17:04:00,3,AL,01,0,1,0,0,100000,0,31.1177,-85.7616,31.1658,-85.6757,6.0700,50,1,1,1,61,0,0,0,0
623380,2023,11,21,2023-11-21,19:43:00,3,SC,45,0,0,0,0,0,0,34.6090,-81.3800,34.6090,-81.3790,0.0400,20,1,1,1,23,0,0,0,0
623381,2023,12,01,2023-12-01,06:10:00,3,MS,28,0,0,0,0,4000,0,30.8330,-89.5209,30.8371,-89.5221,0.2900,75,1,1,1,109,0,0,0,0
623382,2023,12,09,2023-12-09,11:32:00,3,TN,47,0,1,3,0,1250000,0,36.1175,-89.0601,36.2650,-88.6533,24.9100,600,1,1,1,53,183,0,0,0
623383,2023,12,09,2023-12-09,13:19:00,3,TN,47,0,1,0,0,550000,0,36.4931,-87.7453,36.5277,-87.5945,8.7500,75,1,1,1,161,125,0,0,0
623384,2023,12,09,2023-12-09,13:41:00,3,TN,47,0,3,62,4,20750000,0,36.5746,-87.4718,36.8450,-86.6830,47.2200,600,2,0,1,0,0,0,0,0
623384,2023,12,09,2023-12-09,13:41:00,3,TN,47,0,3,62,4,20000000,0,36.5746,-87.4718,36.6420,-87.2833,11.3000,600,2,1,2,125,0,0,0,0
623384,2023,12,09,2023-12-09,13:57:00,3,KY,21,0,2,0,0,750000,0,36.6400,-87.2800,36.8450,-86.6830,35.9200,440,2,1,2,219,141,213,0,0
623385,2023,12,09,2023-12-09,15:07:00,3,KY,21,0,1,0,0,0,0,36.9240,-86.4500,36.9350,-86.4120,2.2400,125,1,1,1,227,0,0,0,0
623386,2023,12,09,2023-12-09,15:29:00,3,TN,47,0,2,2,0,2000000,0,36.2793,-87.4138,36.3029,-87.3137,5.8100,300,1,1,1,43,0,0,0,0
623387,2023,12,09,2023-12-09,16:03:00,3,TN,47,0,2,2,0,2450000,0,36.1601,-87.2335,36.2162,-86.9066,18.3700,500,1,1,1,43,21,37,0,0
623388,2023,12,09,2023-12-09,16:16:00,3,TN,47,0,2,4,0,10000000,0,36.4689,-86.9078,36.5052,-86.8113,6.0000,300,1,1,1,147,0,0,0,0
623389,2023,12,09,2023-12-09,16:39:00,3,TN,47,0,2,22,3,20200000,0,36.2550,-86.7852,36.4567,-86.2129,34.7700,400,1,1,1,37,165,169,0,0
623390,2023,12,09,2023-12-09,18:07:00,3,TN,47,0,1,0,0,50000,0,36.6169,-85.7230,36.6310,-85.6830,2.8600,50,2,0,1,0,0,0,0,0
623390,2023,12,09,2023-12-09,18:07:00,3,TN,47,0,1,0,0,50000,0,36.6169,-85.7230,36.6200,-85.7180,0.3500,50,2,1,2,27,0,0,0,0
623390,2023,12,09,2023-12-09,18:07:00,3,KY,21,0,1,0,0,0,0,36.6200,-85.7180,36.6310,-85.6830,2.5100,50,2,1,2,171,0,0,0,0
623391,2023,12,09,2023-12-09,21:18:00,3,MS,28,0,0,0,0,30000,0,32.0455,-89.9858,32.0303,-89.7497,13.9300,350,1,1,1,127,121,127,0,0
623392,2023,12,09,2023-12-09,21:44:00,3,MS,28,0,0,0,0,20000,0,32.0238,-89.6190,32.0235,-89.5558,3.7100,75,1,1,1,129,0,0,0,0
623393,2023,12,09,2023-12-09,22:04:00,3,MS,28,0,1,0,0,25000,0,32.2123,-89.2779,32.1737,-88.8148,27.2100,350,1,1,1,61,23,0,0,0
623394,2023,12,10,2023-12-10,00:09:00,3,AL,01,0,1,0,0,5000000,0,33.4434,-86.8370,33.4682,-86.7951,3.0200,600,1,1,1,73,0,0,0,0
623395,2023,12,10,2023-12-10,00:13:00,3,AL,01,0,1,0,0,0,0,33.4685,-86.7849,33.4772,-86.7559,1.7800,200,1,1,1,73,0,0,0,0
623396,2023,12,10,2023-12-10,01:19:00,3,AL,01,0,0,0,0,50000,0,31.6234,-85.4420,31.6688,-85.3172,8.0000,200,1,1,1,5,67,0,0,0
623397,2023,12,10,2023-12-10,04:36:00,3,AL,01,0,0,0,0,0,0,32.4649,-85.4258,32.4744,-85.3857,2.4300,400,1,1,1,81,0,0,0,0
623398,2023,12,10,2023-12-10,05:30:00,3,FL,12,0,1,0,0,0,0,30.8054,-85.8331,30.8292,-85.7915,2.9700,250,1,1,1,59,0,0,0,0
623399,2023,12,10,2023-12-10,11:28:00,3,NC,37,0,1,0,0,0,0,35.6940,-78.6520,35.7060,-78.6220,1.8800,250,1,1,1,183,0,0,0,0
623400,2023,12,17,2023-12-17,12:16:00,3,SC,45,0,1,0,0,200000,0,33.6837,-78.9737,33.7081,-78.9451,2.3500,150,1,1,1,51,0,0,0,0
623401,2023,12,19,2023-12-19,19:40:00,3,CA,06,0,1,0,0,17000,0,39.8043,-121.8366,39.8076,-121.8401,0.3600,90,1,1,1,7,0,0,0,0
